#Datos para dt = 0.05. Método Euler.
t			v			Solución Exacta
0.000	4.00000	4.00000
0.050	4.07143	4.07080
0.100	4.14160	4.14039
0.150	4.21059	4.20883
0.200	4.27845	4.27618
0.250	4.34523	4.34248
0.300	4.41098	4.40779
0.350	4.47575	4.47214
0.400	4.53959	4.53557
0.450	4.60253	4.59814
0.500	4.66461	4.65986
0.550	4.72586	4.72077
0.600	4.78631	4.78091
0.650	4.84601	4.84031
0.700	4.90497	4.89898
0.750	4.96322	4.95696
0.800	5.02078	5.01427
0.850	5.07769	5.07093
0.900	5.13396	5.12696
0.950	5.18961	5.18239
1.000	5.24467	5.23723
1.050	5.29914	5.29150
1.100	5.35306	5.34522
1.150	5.40643	5.39841
1.200	5.45928	5.45108
1.250	5.51162	5.50325
1.300	5.56345	5.55492
1.350	5.61481	5.60612
1.400	5.66570	5.65685
1.450	5.71613	5.70714
1.500	5.76611	5.75698
1.550	5.81566	5.80640
1.600	5.86479	5.85540
1.650	5.91350	5.90399
1.700	5.96182	5.95219
1.750	6.00974	6.00000
1.800	6.05729	6.04743
1.850	6.10446	6.09449
1.900	6.15126	6.14120
1.950	6.19771	6.18755
2.000	6.24381	6.23355
2.050	6.28957	6.27922
2.100	6.33499	6.32456
2.150	6.38009	6.36957
2.200	6.42488	6.41427
2.250	6.46935	6.45866
2.300	6.51351	6.50275
2.350	6.55738	6.54654
2.400	6.60095	6.59004
2.450	6.64423	6.63325
2.500	6.68723	6.67618
2.550	6.72996	6.71884
2.600	6.77241	6.76123
2.650	6.81460	6.80336
2.700	6.85653	6.84523
2.750	6.89820	6.88684
2.800	6.93962	6.92820
2.850	6.98079	6.96932
2.900	7.02172	7.01020
2.950	7.06241	7.05084
3.000	7.10286	7.09124
3.050	7.14309	7.13142
3.100	7.18309	7.17137
3.150	7.22286	7.21110
3.200	7.26242	7.25062
3.250	7.30176	7.28991
3.300	7.34089	7.32900
3.350	7.37981	7.36788
3.400	7.41853	7.40656
3.450	7.45704	7.44504
3.500	7.49535	7.48331
3.550	7.53347	7.52140
3.600	7.57140	7.55929
3.650	7.60914	7.59699
3.700	7.64668	7.63451
3.750	7.68405	7.67184
3.800	7.72123	7.70899
3.850	7.75824	7.74597
3.900	7.79506	7.78276
3.950	7.83172	7.81939
4.000	7.86820	7.85584
4.050	7.90451	7.89213
4.100	7.94066	7.92825
4.150	7.97664	7.96421
4.200	8.01246	8.00000
4.250	8.04811	8.03563
4.300	8.08362	8.07111
4.350	8.11896	8.10643
4.400	8.15415	8.14160
4.450	8.18919	8.17662
4.500	8.22408	8.21149
4.550	8.25882	8.24621
4.600	8.29342	8.28079
4.650	8.32787	8.31522
4.700	8.36218	8.34951
4.750	8.39634	8.38366
4.800	8.43037	8.41767
4.850	8.46426	8.45154
4.900	8.49802	8.48528
4.950	8.53164	8.51889
5.000	8.56513	8.55236
5.050	8.59849	8.58570
5.100	8.63171	8.61892
5.150	8.66481	8.65200
5.200	8.69779	8.68496
5.250	8.73064	8.71780
5.300	8.76336	8.75051
5.350	8.79597	8.78310
5.400	8.82845	8.81557
5.450	8.86081	8.84792
5.500	8.89306	8.88015
5.550	8.92518	8.91227
5.600	8.95720	8.94427
5.650	8.98909	8.97616
5.700	9.02088	9.00793
5.750	9.05255	9.03960
5.800	9.08411	9.07115
5.850	9.11556	9.10259
5.900	9.14691	9.13392
5.950	9.17814	9.16515
6.000	9.20927	9.19627
6.050	9.24030	9.22729
6.100	9.27122	9.25820
6.150	9.30204	9.28901
6.200	9.33275	9.31972
6.250	9.36337	9.35032
6.300	9.39388	9.38083
6.350	9.42430	9.41124
6.400	9.45461	9.44155
6.450	9.48483	9.47176
6.500	9.51495	9.50188
6.550	9.54498	9.53190
6.600	9.57492	9.56183
6.650	9.60476	9.59166
6.700	9.63450	9.62140
6.750	9.66416	9.65105
6.800	9.69372	9.68061
6.850	9.72320	9.71008
6.900	9.75258	9.73946
6.950	9.78188	9.76875
7.000	9.81109	9.79796
7.050	9.84021	9.82708
7.100	9.86924	9.85611
7.150	9.89819	9.88505
7.200	9.92706	9.91392
7.250	9.95584	9.94269
7.300	9.98454	9.97139
7.350	10.01315	10.00000
7.400	10.04169	10.02853
7.450	10.07014	10.05698
7.500	10.09851	10.08535
7.550	10.12681	10.11364
7.600	10.15502	10.14185
7.650	10.18315	10.16998
7.700	10.21121	10.19804
7.750	10.23919	10.22602
7.800	10.26710	10.25392
7.850	10.29492	10.28175
7.900	10.32268	10.30950
7.950	10.35036	10.33717
8.000	10.37796	10.36478
8.050	10.40549	10.39230
8.100	10.43295	10.41976
8.150	10.46034	10.44715
8.200	10.48765	10.47446
8.250	10.51489	10.50170
8.300	10.54206	10.52887
8.350	10.56917	10.55597
8.400	10.59620	10.58301
8.450	10.62316	10.60997
8.500	10.65006	10.63686
8.550	10.67689	10.66369
8.600	10.70365	10.69045
8.650	10.73034	10.71714
8.700	10.75697	10.74377
8.750	10.78353	10.77033
8.800	10.81002	10.79682
8.850	10.83645	10.82326
8.900	10.86282	10.84962
8.950	10.88912	10.87592
9.000	10.91536	10.90216
9.050	10.94154	10.92834
