#Datos para dt = 0.05. Método RK4
t			v			Solución Exacta
0.000	4.00000	4.00000
0.050	4.07080	4.07080
0.100	4.14039	4.14039
0.150	4.20883	4.20883
0.200	4.27618	4.27618
0.250	4.34248	4.34248
0.300	4.40779	4.40779
0.350	4.47214	4.47214
0.400	4.53557	4.53557
0.450	4.59814	4.59814
0.500	4.65986	4.65986
0.550	4.72077	4.72077
0.600	4.78091	4.78091
0.650	4.84031	4.84031
0.700	4.89898	4.89898
0.750	4.95696	4.95696
0.800	5.01427	5.01427
0.850	5.07093	5.07093
0.900	5.12696	5.12696
0.950	5.18239	5.18239
1.000	5.23723	5.23723
1.050	5.29150	5.29150
1.100	5.34522	5.34522
1.150	5.39841	5.39841
1.200	5.45108	5.45108
1.250	5.50325	5.50325
1.300	5.55492	5.55492
1.350	5.60612	5.60612
1.400	5.65685	5.65685
1.450	5.70714	5.70714
1.500	5.75698	5.75698
1.550	5.80640	5.80640
1.600	5.85540	5.85540
1.650	5.90399	5.90399
1.700	5.95219	5.95219
1.750	6.00000	6.00000
1.800	6.04743	6.04743
1.850	6.09449	6.09449
1.900	6.14120	6.14120
1.950	6.18755	6.18755
2.000	6.23355	6.23355
2.050	6.27922	6.27922
2.100	6.32456	6.32456
2.150	6.36957	6.36957
2.200	6.41427	6.41427
2.250	6.45866	6.45866
2.300	6.50275	6.50275
2.350	6.54654	6.54654
2.400	6.59004	6.59004
2.450	6.63325	6.63325
2.500	6.67618	6.67618
2.550	6.71884	6.71884
2.600	6.76123	6.76123
2.650	6.80336	6.80336
2.700	6.84523	6.84523
2.750	6.88684	6.88684
2.800	6.92820	6.92820
2.850	6.96932	6.96932
2.900	7.01020	7.01020
2.950	7.05084	7.05084
3.000	7.09124	7.09124
3.050	7.13142	7.13142
3.100	7.17137	7.17137
3.150	7.21110	7.21110
3.200	7.25062	7.25062
3.250	7.28991	7.28991
3.300	7.32900	7.32900
3.350	7.36788	7.36788
3.400	7.40656	7.40656
3.450	7.44504	7.44504
3.500	7.48331	7.48331
3.550	7.52140	7.52140
3.600	7.55929	7.55929
3.650	7.59699	7.59699
3.700	7.63451	7.63451
