#Datos para dt = 0.05. Método RK4
t			v
23.850	13.85258
23.900	13.85934
23.950	13.86608
24.000	13.87279
24.050	13.87948
24.100	13.88615
24.150	13.89280
24.200	13.89942
24.250	13.90602
24.300	13.91259
24.350	13.91914
24.400	13.92567
24.450	13.93218
24.500	13.93866
24.550	13.94513
24.600	13.95157
24.650	13.95798
24.700	13.96438
24.750	13.97075
24.800	13.97710
24.850	13.98343
24.900	13.98973
24.950	13.99602
25.000	14.00228
25.050	14.00852
25.100	14.01474
25.150	14.02094
25.200	14.02711
25.250	14.03327
25.300	14.03940
25.350	14.04551
25.400	14.05160
25.450	14.05767
25.500	14.06372
25.550	14.06975
25.600	14.07575
25.650	14.08174
25.700	14.08770
25.750	14.09365
25.800	14.09957
25.850	14.10548
25.900	14.11136
25.950	14.11722
26.000	14.12306
26.050	14.12888
26.100	14.13468
26.150	14.14047
26.200	14.14623
26.250	14.15197
26.300	14.15769
26.350	14.16339
26.400	14.16907
26.450	14.17474
26.500	14.18038
26.550	14.18600
26.600	14.19161
26.650	14.19719
26.700	14.20275
26.750	14.20830
26.800	14.21383
26.850	14.21933
26.900	14.22482
26.950	14.23029
27.000	14.23574
27.050	14.24117
27.100	14.24659
27.150	14.25198
27.200	14.25736
27.250	14.26271
27.300	14.26805
27.350	14.27337
27.400	14.27867
27.450	14.28396
27.500	14.28922
27.550	14.29447
27.600	14.29970
27.650	14.30491
27.700	14.31010
27.750	14.31527
27.800	14.32043
27.850	14.32557
27.900	14.33069
27.950	14.33579
28.000	14.34088
28.050	14.34595
28.100	14.35100
28.150	14.35603
28.200	14.36105
28.250	14.36604
28.300	14.37103
28.350	14.37599
28.400	14.38094
28.450	14.38587
28.500	14.39078
28.550	14.39568
28.600	14.40055
28.650	14.40542
28.700	14.41026
28.750	14.41509
28.800	14.41990
28.850	14.42470
28.900	14.42948
28.950	14.43424
29.000	14.43899
29.050	14.44371
29.100	14.44843
29.150	14.45312
29.200	14.45781
29.250	14.46247
29.300	14.46712
29.350	14.47175
29.400	14.47637
29.450	14.48097
29.500	14.48555
29.550	14.49012
29.600	14.49468
29.650	14.49921
29.700	14.50374
29.750	14.50824
29.800	14.51273
29.850	14.51721
29.900	14.52167
29.950	14.52611
30.000	14.53054
30.050	14.53496
30.100	14.53935
30.150	14.54374
30.200	14.54811
30.250	14.55246
30.300	14.55680
30.350	14.56112
30.400	14.56543
30.450	14.56972
30.500	14.57400
30.550	14.57827
30.600	14.58252
30.650	14.58675
30.700	14.59097
30.750	14.59518
30.800	14.59937
30.850	14.60355
30.900	14.60771
30.950	14.61186
31.000	14.61599
31.050	14.62011
31.100	14.62422
31.150	14.62831
31.200	14.63239
31.250	14.63645
31.300	14.64050
31.350	14.64453
31.400	14.64856
31.450	14.65256
31.500	14.65656
31.550	14.66054
31.600	14.66450
31.650	14.66846
31.700	14.67240
31.750	14.67632
31.800	14.68023
31.850	14.68413
31.900	14.68802
31.950	14.69189
32.000	14.69575
32.050	14.69959
32.100	14.70343
32.150	14.70724
32.200	14.71105
32.250	14.71484
32.300	14.71862
32.350	14.72239
32.400	14.72614
32.450	14.72988
32.500	14.73361
32.550	14.73733
32.600	14.74103
32.650	14.74472
32.700	14.74840
32.750	14.75206
32.800	14.75571
32.850	14.75935
32.900	14.76298
32.950	14.76659
33.000	14.77019
33.050	14.77378
33.100	14.77736
33.150	14.78093
33.200	14.78448
33.250	14.78802
33.300	14.79155
33.350	14.79506
33.400	14.79857
33.450	14.80206
33.500	14.80554
33.550	14.80901
33.600	14.81246
33.650	14.81591
33.700	14.81934
33.750	14.82276
33.800	14.82617
33.850	14.82957
33.900	14.83295
33.950	14.83633
34.000	14.83969
34.050	14.84304
34.100	14.84638
34.150	14.84971
34.200	14.85302
34.250	14.85633
34.300	14.85962
34.350	14.86290
34.400	14.86617
34.450	14.86943
34.500	14.87268
34.550	14.87592
34.600	14.87915
34.650	14.88236
34.700	14.88557
34.750	14.88876
34.800	14.89194
34.850	14.89511
34.900	14.89827
34.950	14.90142
35.000	14.90456
35.050	14.90769
35.100	14.91081
35.150	14.91391
35.200	14.91701
35.250	14.92010
35.300	14.92317
35.350	14.92623
35.400	14.92929
35.450	14.93233
35.500	14.93536
35.550	14.93839
35.600	14.94140
35.650	14.94440
35.700	14.94739
35.750	14.95037
35.800	14.95334
35.850	14.95630
35.900	14.95925
35.950	14.96219
36.000	14.96513
36.050	14.96805
36.100	14.97096
36.150	14.97386
36.200	14.97675
36.250	14.97963
36.300	14.98250
36.350	14.98536
36.400	14.98821
36.450	14.99105
36.500	14.99388
36.550	14.99670
36.600	14.99951
36.650	15.00232
36.700	15.00511
36.750	15.00789
36.800	15.01067
36.850	15.01343
36.900	15.01618
36.950	15.01893
37.000	15.02167
37.050	15.02439
37.100	15.02711
37.150	15.02982
37.200	15.03251
37.250	15.03520
37.300	15.03788
37.350	15.04055
37.400	15.04322
37.450	15.04587
37.500	15.04851
37.550	15.05115
37.600	15.05377
