#Datos para h = 0.05
t			N			Solución Exacta
0.000	100.00000	100.00000
0.050	95.00000	95.12294
0.100	90.25000	90.48374
0.150	85.73750	86.07080
0.200	81.45063	81.87308
0.250	77.37809	77.88008
0.300	73.50919	74.08182
0.350	69.83373	70.46881
0.400	66.34204	67.03200
0.450	63.02494	63.76282
0.500	59.87369	60.65307
0.550	56.88001	57.69498
0.600	54.03601	54.88116
0.650	51.33421	52.20458
0.700	48.76750	49.65853
0.750	46.32912	47.23666
0.800	44.01267	44.93290
0.850	41.81203	42.74149
0.900	39.72143	40.65697
0.950	37.73536	38.67410
1.000	35.84859	36.78794
1.050	34.05616	34.99377
1.100	32.35335	33.28711
1.150	30.73569	31.66368
1.200	29.19890	30.11942
1.250	27.73896	28.65048
1.300	26.35201	27.25318
1.350	25.03441	25.92403
1.400	23.78269	24.65970
1.450	22.59355	23.45703
1.500	21.46388	22.31302
1.550	20.39068	21.22480
1.600	19.37115	20.18965
1.650	18.40259	19.20499
1.700	17.48246	18.26835
1.750	16.60834	17.37739
1.800	15.77792	16.52989
1.850	14.98903	15.72372
1.900	14.23957	14.95686
1.950	13.52760	14.22741
2.000	12.85122	13.53353
2.050	12.20865	12.87349
2.100	11.59822	12.24564
2.150	11.01831	11.64842
2.200	10.46740	11.08032
2.250	9.94403	10.53992
2.300	9.44682	10.02588
2.350	8.97448	9.53692
2.400	8.52576	9.07180
2.450	8.09947	8.62936
2.500	7.69450	8.20850
2.550	7.30977	7.80817
2.600	6.94428	7.42736
2.650	6.59707	7.06512
2.700	6.26722	6.72055
2.750	5.95386	6.39279
2.800	5.65616	6.08101
2.850	5.37335	5.78443
2.900	5.10469	5.50232
2.950	4.84945	5.23397
3.000	4.60698	4.97871
3.050	4.37663	4.73589
3.100	4.15780	4.50492
3.150	3.94991	4.28521
3.200	3.75241	4.07622
3.250	3.56479	3.87742
3.300	3.38655	3.68832
3.350	3.21723	3.50844
3.400	3.05636	3.33733
3.450	2.90355	3.17456
3.500	2.75837	3.01974
3.550	2.62045	2.87246
3.600	2.48943	2.73237
3.650	2.36496	2.59911
3.700	2.24671	2.47235
3.750	2.13437	2.35177
3.800	2.02765	2.23708
3.850	1.92627	2.12797
3.900	1.82996	2.02419
3.950	1.73846	1.92547
4.000	1.65154	1.83156
4.050	1.56896	1.74224
4.100	1.49051	1.65727
4.150	1.41599	1.57644
4.200	1.34519	1.49956
4.250	1.27793	1.42642
4.300	1.21403	1.35686
4.350	1.15333	1.29068
4.400	1.09566	1.22773
4.450	1.04088	1.16786
4.500	0.98884	1.11090
4.550	0.93939	1.05672
4.600	0.89242	1.00518
4.650	0.84780	0.95616
4.700	0.80541	0.90953
4.750	0.76514	0.86517
4.800	0.72689	0.82297
4.850	0.69054	0.78284
4.900	0.65601	0.74466
4.950	0.62321	0.70834
5.000	0.59205	0.67379
